nms,dataset,var,time,stat,value
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-04-01T00:00:00Z,mean,34.93558683840092
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-04-01T00:00:00Z,sd,0.07371378870160623
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-05-01T00:00:00Z,mean,34.96747232275084
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-05-01T00:00:00Z,sd,0.05557513987319872
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-06-01T00:00:00Z,mean,35.16644664632622
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-06-01T00:00:00Z,sd,0.03665802815759052
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-07-01T00:00:00Z,mean,35.22360527131241
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-07-01T00:00:00Z,sd,0.05922938854061395
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-08-01T00:00:00Z,mean,35.10499635594897
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-08-01T00:00:00Z,sd,0.10517325966671656
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-09-01T00:00:00Z,mean,34.98177787405439
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-09-01T00:00:00Z,sd,0.06458397188522229
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-10-01T00:00:00Z,mean,35.099019814515486
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-10-01T00:00:00Z,sd,0.03151040751631887
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-11-01T00:00:00Z,mean,35.20885465841275
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-11-01T00:00:00Z,sd,0.02612862484110242
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-12-01T00:00:00Z,mean,35.271258652210236
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2012-12-01T00:00:00Z,sd,0.05990424884068688
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-01-01T00:00:00Z,mean,35.29376605292782
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-01-01T00:00:00Z,sd,0.04023308463998618
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-02-01T00:00:00Z,mean,35.300664507667534
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-02-01T00:00:00Z,sd,0.04033217697143464
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-03-01T00:00:00Z,mean,35.29821666888893
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-03-01T00:00:00Z,sd,0.06364309536607579
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-04-01T00:00:00Z,mean,35.03324606863316
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-04-01T00:00:00Z,sd,0.169347790164037
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-05-01T00:00:00Z,mean,34.95389794406947
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-05-01T00:00:00Z,sd,0.07034426369527383
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-06-01T00:00:00Z,mean,35.01681057969108
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-06-01T00:00:00Z,sd,0.03852847969026004
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-07-01T00:00:00Z,mean,35.21314632380381
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-07-01T00:00:00Z,sd,0.10861533495509382
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-08-01T00:00:00Z,mean,35.16647843644023
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-08-01T00:00:00Z,sd,0.1241863761294914
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-09-01T00:00:00Z,mean,35.154811464599334
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-09-01T00:00:00Z,sd,0.10879064229364006
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-10-01T00:00:00Z,mean,35.206629350432195
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-10-01T00:00:00Z,sd,0.09608003270117202
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-11-01T00:00:00Z,mean,35.29948827344924
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-11-01T00:00:00Z,sd,0.08859058523749837
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-12-01T00:00:00Z,mean,35.31687746581156
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2013-12-01T00:00:00Z,sd,0.06952589370210475
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-01-01T00:00:00Z,mean,35.25768427352887
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-01-01T00:00:00Z,sd,0.09191694609885538
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-02-01T00:00:00Z,mean,35.078864882234484
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-02-01T00:00:00Z,sd,0.17184197744209548
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-03-01T00:00:00Z,mean,35.0281596503919
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-03-01T00:00:00Z,sd,0.19412483731208327
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-04-01T00:00:00Z,mean,34.96213158359751
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-04-01T00:00:00Z,sd,0.1786423935613993
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-05-01T00:00:00Z,mean,34.953484672587365
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-05-01T00:00:00Z,sd,0.12862755193471226
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-06-01T00:00:00Z,mean,34.82521156256553
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-06-01T00:00:00Z,sd,0.143661490208306
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-07-01T00:00:00Z,mean,34.896357837715186
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-07-01T00:00:00Z,sd,0.098938598140471
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-08-01T00:00:00Z,mean,34.956663683988154
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-08-01T00:00:00Z,sd,0.14616280293739656
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-09-01T00:00:00Z,mean,34.99589268467389
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-09-01T00:00:00Z,sd,0.10980482130077562
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-10-01T00:00:00Z,mean,35.03763310436625
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-10-01T00:00:00Z,sd,0.09185530196985808
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-11-01T00:00:00Z,mean,35.03687014163006
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-11-01T00:00:00Z,sd,0.08157966422505164
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-12-01T00:00:00Z,mean,35.14263585093431
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2014-12-01T00:00:00Z,sd,0.07004181114588282
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-01-01T00:00:00Z,mean,35.1619324501371
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-01-01T00:00:00Z,sd,0.07093990314992722
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-02-01T00:00:00Z,mean,35.12362536275759
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-02-01T00:00:00Z,sd,0.09278790537972983
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-03-01T00:00:00Z,mean,35.01054792723153
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-03-01T00:00:00Z,sd,0.14804795531041476
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-04-01T00:00:00Z,mean,34.517578629311174
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-04-01T00:00:00Z,sd,0.1876043483984318
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-05-01T00:00:00Z,mean,34.901189935044385
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-05-01T00:00:00Z,sd,0.08838043697069285
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-06-01T00:00:00Z,mean,35.09415592707228
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-06-01T00:00:00Z,sd,0.17786500659134924
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-07-01T00:00:00Z,mean,35.031370451906696
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-07-01T00:00:00Z,sd,0.14831919379669606
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-08-01T00:00:00Z,mean,34.96279917599168
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-08-01T00:00:00Z,sd,0.13781115786240936
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-09-01T00:00:00Z,mean,34.85760568873957
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-09-01T00:00:00Z,sd,0.17145031260680263
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-10-01T00:00:00Z,mean,34.919787151739
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-10-01T00:00:00Z,sd,0.18551226321946357
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-11-01T00:00:00Z,mean,34.770723307156004
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-11-01T00:00:00Z,sd,0.12269560501183514
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-12-01T00:00:00Z,mean,34.89664394874126
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2015-12-01T00:00:00Z,sd,0.11841808107487732
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-01-01T00:00:00Z,mean,34.87267420277931
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-01-01T00:00:00Z,sd,0.1379415790611122
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-02-01T00:00:00Z,mean,34.63351717509795
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-02-01T00:00:00Z,sd,0.118519032905543
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-03-01T00:00:00Z,mean,34.70103937725071
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-03-01T00:00:00Z,sd,0.10323231876210752
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-04-01T00:00:00Z,mean,34.74789800529834
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-04-01T00:00:00Z,sd,0.0630155658745112
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-05-01T00:00:00Z,mean,34.70415480842348
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-05-01T00:00:00Z,sd,0.05002585073339664
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-06-01T00:00:00Z,mean,34.79183194285724
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-06-01T00:00:00Z,sd,0.05410090880237901
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-07-01T00:00:00Z,mean,34.79653687973041
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-07-01T00:00:00Z,sd,0.06079947511983347
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-08-01T00:00:00Z,mean,34.75129954749718
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-08-01T00:00:00Z,sd,0.07608744468037956
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-09-01T00:00:00Z,mean,34.83420816482976
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-09-01T00:00:00Z,sd,0.0402006457183191
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-10-01T00:00:00Z,mean,34.883101360173896
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-10-01T00:00:00Z,sd,0.09632402803200432
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-11-01T00:00:00Z,mean,34.8964214179432
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-11-01T00:00:00Z,sd,0.06488743250711147
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-12-01T00:00:00Z,mean,34.805533481994644
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2016-12-01T00:00:00Z,sd,0.10201213882761338
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-01-01T00:00:00Z,mean,34.85712883702945
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-01-01T00:00:00Z,sd,0.07945964328549718
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-02-01T00:00:00Z,mean,34.84024828649126
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-02-01T00:00:00Z,sd,0.08195745832034246
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-03-01T00:00:00Z,mean,34.65761408151593
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-03-01T00:00:00Z,sd,0.125318950933501
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-04-01T00:00:00Z,mean,34.646551121841185
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-04-01T00:00:00Z,sd,0.09617464663839422
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-05-01T00:00:00Z,mean,34.60729033104144
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-05-01T00:00:00Z,sd,0.06198335239816129
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-06-01T00:00:00Z,mean,34.746149549027905
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-06-01T00:00:00Z,sd,0.08565794787497798
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-07-01T00:00:00Z,mean,34.58545052271802
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-07-01T00:00:00Z,sd,0.1537853276769328
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-08-01T00:00:00Z,mean,34.56812491058372
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-08-01T00:00:00Z,sd,0.10759789156672644
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-09-01T00:00:00Z,mean,34.65704185946379
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-09-01T00:00:00Z,sd,0.06131962639720446
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-10-01T00:00:00Z,mean,34.76217176648788
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-10-01T00:00:00Z,sd,0.08189093877512449
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-11-01T00:00:00Z,mean,34.7888436721405
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-11-01T00:00:00Z,sd,0.06781323843656915
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-12-01T00:00:00Z,mean,34.9133337585954
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2017-12-01T00:00:00Z,sd,0.05949089382018955
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-01-01T00:00:00Z,mean,34.85890908341389
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-01-01T00:00:00Z,sd,0.16402491671655234
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-02-01T00:00:00Z,mean,34.91946925059892
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-02-01T00:00:00Z,sd,0.1206956110881713
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-03-01T00:00:00Z,mean,34.94874794560019
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-03-01T00:00:00Z,sd,0.138574096397451
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-04-01T00:00:00Z,mean,34.712229497381486
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-04-01T00:00:00Z,sd,0.14357168656401956
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-05-01T00:00:00Z,mean,34.645502048078924
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-05-01T00:00:00Z,sd,0.10858750816496368
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-06-01T00:00:00Z,mean,34.57670824136585
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-06-01T00:00:00Z,sd,0.07619621118488995
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-07-01T00:00:00Z,mean,34.5346181304194
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-07-01T00:00:00Z,sd,0.08111586003398728
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-08-01T00:00:00Z,mean,34.61978384584654
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-08-01T00:00:00Z,sd,0.06363173419337907
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-09-01T00:00:00Z,mean,34.64407149294857
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-09-01T00:00:00Z,sd,0.09095209220167676
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-10-01T00:00:00Z,mean,34.757307879044674
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-10-01T00:00:00Z,sd,0.07189890118452044
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-11-01T00:00:00Z,mean,34.819680082728155
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-11-01T00:00:00Z,sd,0.07187047252675557
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-12-01T00:00:00Z,mean,34.901666786754504
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2018-12-01T00:00:00Z,sd,0.06078158858769603
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-01-01T00:00:00Z,mean,34.725517765036784
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-01-01T00:00:00Z,sd,0.11706454486086044
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-02-01T00:00:00Z,mean,34.826928228721954
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-02-01T00:00:00Z,sd,0.05187572641429488
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-03-01T00:00:00Z,mean,34.60474712192081
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-03-01T00:00:00Z,sd,0.13280332094076497
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-04-01T00:00:00Z,mean,34.5212980726501
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-04-01T00:00:00Z,sd,0.16133673985062189
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-05-01T00:00:00Z,mean,34.626205448876135
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-05-01T00:00:00Z,sd,0.1186087305402122
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-06-01T00:00:00Z,mean,34.735309120151214
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-06-01T00:00:00Z,sd,0.10949937702333871
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-07-01T00:00:00Z,mean,34.592889409395866
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-07-01T00:00:00Z,sd,0.12190844355886804
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-08-01T00:00:00Z,mean,34.70024462440051
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-08-01T00:00:00Z,sd,0.10809279161327116
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-09-01T00:00:00Z,mean,34.7437017102493
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-09-01T00:00:00Z,sd,0.11732871016778434
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-10-01T00:00:00Z,mean,34.66632457275409
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-10-01T00:00:00Z,sd,0.07708132621322773
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-11-01T00:00:00Z,mean,34.68956314609386
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-11-01T00:00:00Z,sd,0.07856251607068265
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-12-01T00:00:00Z,mean,34.774474540608935
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2019-12-01T00:00:00Z,sd,0.0694155967387384
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-01-01T00:00:00Z,mean,34.73473689809907
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-01-01T00:00:00Z,sd,0.0820290262005789
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-02-01T00:00:00Z,mean,34.76461960526649
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-02-01T00:00:00Z,sd,0.10820938636478536
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-03-01T00:00:00Z,mean,34.657264390261844
HIHWNMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499,2020-03-01T00:00:00Z,sd,0.12355725174764112
