nms,dataset,var,time,stat
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_316,2019-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_317,2019-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_317,2019-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_318,2019-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_318,2019-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_319,2019-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_319,2019-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_32,1995-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_32,1995-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_320,2019-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_320,2019-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_321,2019-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_321,2019-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_322,2019-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_322,2019-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_323,2019-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_323,2019-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_324,2019-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_324,2019-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_325,2020-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_325,2020-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_326,2020-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_326,2020-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_327,2020-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_327,2020-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_328,2020-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_328,2020-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_329,2020-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_329,2020-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_33,1995-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_33,1995-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_330,2020-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_330,2020-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_331,2020-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_331,2020-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_332,2020-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_332,2020-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_333,2020-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_333,2020-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_334,2020-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_334,2020-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_335,2020-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_335,2020-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_336,2020-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_336,2020-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_337,2021-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_337,2021-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_338,2021-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_338,2021-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_339,2021-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_339,2021-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_34,1995-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_34,1995-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_340,2021-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_340,2021-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_341,2021-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_341,2021-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_342,2021-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_342,2021-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_35,1995-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_35,1995-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_36,1995-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_36,1995-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_37,1996-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_37,1996-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_38,1996-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_38,1996-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_39,1996-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_39,1996-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_40,1996-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_40,1996-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_41,1996-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_41,1996-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_42,1996-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_42,1996-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_43,1996-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_43,1996-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_44,1996-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_44,1996-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_45,1996-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_45,1996-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_46,1996-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_46,1996-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_47,1996-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_47,1996-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_48,1996-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_48,1996-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_49,1997-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_49,1997-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_50,1997-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_50,1997-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_51,1997-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_51,1997-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_52,1997-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_52,1997-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_53,1997-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_53,1997-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_54,1997-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_54,1997-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_55,1997-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_55,1997-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_56,1997-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_56,1997-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_57,1997-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_57,1997-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_58,1997-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_58,1997-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_59,1997-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_59,1997-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_60,1997-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_60,1997-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_61,1998-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_61,1998-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_62,1998-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_62,1998-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_63,1998-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_63,1998-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_64,1998-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_64,1998-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_65,1998-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_65,1998-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_66,1998-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_66,1998-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_67,1998-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_67,1998-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_68,1998-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_68,1998-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_69,1998-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_69,1998-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_70,1998-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_70,1998-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_71,1998-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_71,1998-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_72,1998-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_72,1998-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_73,1999-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_73,1999-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_74,1999-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_74,1999-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_75,1999-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_75,1999-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_76,1999-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_76,1999-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_77,1999-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_77,1999-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_78,1999-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_78,1999-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_79,1999-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_79,1999-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_80,1999-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_80,1999-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_81,1999-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_81,1999-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_82,1999-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_82,1999-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_83,1999-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_83,1999-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_84,1999-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_84,1999-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_85,2000-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_85,2000-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_86,2000-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_86,2000-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_87,2000-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_87,2000-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_88,2000-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_88,2000-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_89,2000-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_89,2000-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_90,2000-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_90,2000-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_91,2000-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_91,2000-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_92,2000-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_92,2000-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_93,2000-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_93,2000-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_94,2000-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_94,2000-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_95,2000-11-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_95,2000-11-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_96,2000-12-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_96,2000-12-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_97,2001-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_97,2001-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_98,2001-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_98,2001-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_99,2001-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,so_depth=0.49402499_99,2001-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-01-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-01-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-02-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-02-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-03-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-03-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499,1993-09-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_10,1993-10-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_10,1993-10-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_100,2001-04-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_100,2001-04-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_101,2001-05-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_101,2001-05-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_102,2001-06-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_102,2001-06-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_103,2001-07-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_103,2001-07-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_104,2001-08-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_104,2001-08-01T00:00:00Z,sd
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_105,2001-09-01T00:00:00Z,mean
CINMS,cmems_mod_glo_phy_my_0.083deg_P1M-m,thetao_depth=0.49402499_105,2001-09-01T00:00:00Z,sd
